,text,sentiment,Subjectivity,Polarity
15182,happy mothers day to all motherssss,2,1.0,0.8
15183,please do not forget -PRON-,0,0.0,0.0
15184,new toy,1,0.45454545454545453,0.13636363636363635
15185,if -PRON- do not work out drop -PRON- a line -PRON- would love to talk with -PRON- more about this,2,0.55,0.5
15186,i have a blast at the sale today have one pair of cord mis sized tho   but still worth -PRON- may come back tomorrow thankssss,2,0.05,0.15
15187,damnit i do not   but neither do -PRON- so win,1,0.4,0.8
15188,-PRON- what i say why   last day at the job today   -PRON- will not be say -PRON- around anymore,1,0.06666666666666667,0.0
15189,wow officially i have no life this month lol -PRON- friend do not believe -PRON- when i say -PRON- need to BOOK in advance,1,0.85,0.45
15190,finally finish that topic quick revision break then on to how far do Heath change the conservative party,1,0.8333333333333334,0.14444444444444446
15191,flordia and   where do u send in the picture of the shrit see ur update on facebook,1,0.0,0.0
15192,not so good at remember to do this twitter thing sorry everybody -PRON- leave for Tibet todaywith a head cold,0,0.8666666666666667,-0.13333333333333333
15193,Harley pass away in December,0,0.0,0.0
15194,-PRON- SOOOOOOOOOOOOOOOOO need to see u   IM on SOME BS   deadass LMAO,1,1.0,0.6
15195,just get home not want to read the last chaper of break dawn cause i do not want -PRON- to beover,1,0.06666666666666667,0.0
15196,there be some great honey base recipe for -PRON-   the kid to download   at      Join in the fun for honey week,2,0.65,0.09999999999999999
15197,MMM   btw -PRON- be just talk to -PRON-   -PRON- be go,1,0.0,0.0
15198,sadly -PRON- be bprohibite -PRON- from tweet tonight sorry,0,1.0,-0.5
15199,sound good this patch be bring to -PRON- by,2,0.5,0.55
15200,-PRON- not much well than instant,1,0.43333333333333335,-0.05
15201,far too sick to sing   -PRON- have get a post nasal drip and a sore throat just send -PRON- sorry -PRON- will not be there email,0,0.9523809523809524,-0.37142857142857144
15202,how fun   where be the twitpic -PRON- have purple hair once,2,0.2,0.3
15203,-PRON- know      hhrs,1,0.0,0.0
15204,still work in the database and try to decide what -PRON- want to eat,1,0.0,0.0
15205,make pork stirfry and brown rice for dinner,1,0.0,0.0
15206,oh mennot in the mood   Ill go home tomorrowwanna be w -PRON- familyit -PRON- birthday,0,1.0,-0.5
15207,last day at DMA over      a million sad face,0,0.5333333333333333,-0.25
15208,any idea tempat apa yang pale cocok jupiter seru juga,1,0.18,-0.21
15209,yes otherdad    wait do -PRON- go back to sleep or cause mischief,1,0.0,0.0
15210,ouchwaite to long to get eyebrow wax,0,0.4,-0.05
15211,be work allll weeekend,1,0.0,0.0
15212,com Ohhh get -PRON- Its the   -PRON- think   -PRON- miss the Pistons   -PRON- really hope Joe D cook up something big,1,0.15000000000000002,0.1
15213,-PRON- do not win   but -PRON- will continue to try keep give away those fabulous watch can not wait to,2,0.7,0.0
15214,-PRON- think -PRON- may cry -PRON- just sell -PRON-   civic -PRON- no long -PRON-,0,0.4,0.025
15215,-PRON- have not realise how long -PRON- have be since -PRON- be last tweet now -PRON- be on here -PRON- do not know what to say   x,1,0.23333333333333334,-0.025
15216,have an amazing time with -PRON- mommas tomorrow show -PRON- how much -PRON- mean to -PRON-   whatever -PRON- do -PRON- will love -PRON-,0,0.596875,0.246875
15217,caww that sound good -PRON- hope -PRON- be right,2,0.5119047619047619,0.4619047619047619
15218,MandM Helaas En thank,2,0.0,0.0
15219,one lactose pill be not enough for coffeeoopse,1,0.5,0.0
15220,-PRON- try to dm -PRON- but -PRON- not follow -PRON-,0,0.0,0.0
15221,day till brighton,1,0.0,0.0
15222,so -PRON- have to call the Customer Care   or try to enter any wrong pw and see the result   be -PRON- invalid user name or password,1,0.9,-0.5
15223,WOOHOO   -PRON- broom be not up to standardsthere be no seatbelt on minewhisper   -PRON- like the swiffer,1,0.0,0.0
15224,-PRON- have to admit at be a Colin Firth groupie at this point,1,0.0,0.0
15225,WASSUP BEAUTIFUL FOLLOW ME   peep out my new hit single wwwmyspacecomipsohot -PRON- def WAT u in the video,1,0.5562770562770563,0.30497835497835496
15226,ofthedead -PRON- meet a stranger just   min ago -PRON- be stalk -PRON- at the store,1,0.0,0.0
15227,aw -PRON- late   selenagomezLast day of shoot Goodbye Canada,1,0.6,-0.3
15228,no aha be unfortunatelly from Norway -PRON- have a big family happen and therefore -PRON- need some old hit,0,0.15000000000000002,0.05
15229,-PRON- take nearly   day to figure out what cause the mic problem at euruko do not hold the mic at the bottom,1,0.4,0.1
15230,and -PRON- s not even fat huh   -PRON- s just friggin huge   -PRON- have a freak,1,0.9,0.4000000000000001
15231,rain   -PRON- miss the rain so much   -PRON- be grateful for -PRON-,1,0.2,0.2
15232,-PRON- and the calculator make lot of little algebra baby today,1,0.5,-0.1875
15233,but then -PRON- may end up like that poor bus driver   and this be kinda weird but -PRON- wish -PRON- be there today o,0,0.8,-0.45
15234,Happy Mothers day to all the Moms on there,2,1.0,0.8
15235,-PRON- about to rain,1,0.0,0.0
15236,-PRON- be a jerk   now -PRON- can not go out     Dammit Frank why do -PRON- suck so bad,0,0.6666666666666666,-0.6999999999999998
15237,Good Morning Twitts another GloOmy day in NYC,2,0.6000000000000001,0.7
15238,last day off back to work tomorrow,1,0.03333333333333333,0.0
15239,hey -PRON- good to see -PRON- here Will now follow -PRON- Would be nice to have a photo,2,0.8,0.6499999999999999
15240,time to reissue all   album on vinyl   yesss that would be fab fab fab,2,0.0,0.0
15241,jess just post some hawt pic on the board J   u should check -PRON- out,1,0.0,0.0
15242,have some bad newss,0,0.6666666666666666,-0.6999999999999998
15243,now go to watch the brand new episode of the Hills   can not wait,1,0.45454545454545453,0.13636363636363635
15244,anytime   why ya go to be up so late,1,0.6,-0.3
15245,hope why,1,0.0,0.0
15246,-PRON- be be go to send some twit to some folk,1,0.0,0.0
15247,diaz -PRON- do notice more man with kid in store on SatI be head to church and sing in the choir in the     service,1,0.5,0.5
15248,-PRON- be so glad -PRON- Friday -PRON- just get off work and -PRON- be so tired,1,0.85,0.04999999999999999
15249,the archetype thing be for a comm class that study archetype in popular medium read -PRON- link now thank,1,0.9,0.6
15250,worried for -PRON- cousin and -PRON- son,0,0.0,0.0
15251,be watch big brothe big quiz            rather tiredd      but download a dvd so have to wait till finish till i can go to bed,0,0.1,0.0
15252,Happy Star Wars Day May the   be with -PRON-,2,1.0,0.8
15253,TWEEEEEET good morning twitterland go to work at   so need to keep pack and clean this flat move out in t minus one day,2,0.3812500000000001,0.2354166666666667
15254,warm and wet   spend the day carpet clean the yacht,1,0.5666666666666668,0.2888888888888889
15255,with red who be blue,1,0.05,0.0
15256,talk at -PRON- all late,1,0.6,-0.3
15257,have good get revise over da weekend get an exam on Monday for   hour,1,0.6000000000000001,0.7
15258,no Loic -PRON- need to build in a scheduler that let -PRON- post while -PRON- sleep,1,0.0,0.0
15259,Stu be actually SEVERLY sunburntit hurt,0,0.1,0.0
15260,ahh everyone out today take in the sunny weather except -PRON-   may go and watch some tv,1,0.0,0.0
15261,everything fine now,2,0.5,0.4166666666666667
15262,go to a garden centre today should be funn   currently drink egyptian spice tea and watch hollyoaks,2,0.4,0.0
15263,nat have a twitter acct,1,0.0,0.0
15264,-PRON- will not feel guilty and like -PRON- should be revise stuff after today haha,2,0.65,-0.15
15265,these day have be look well well betterrrrrrrr,2,0.0,0.0
15266,happy mothers day,2,1.0,0.8
15267,monday morning   lets whip out some code today,1,0.0,0.0
15268,ouch head hurt,0,0.0,0.0
15269,there be a sadness in the air at school   but -PRON- get two award,1,0.0,0.0
15270,oh goody   -PRON- doctor who Hooray for IPTV,1,0.0,0.0
15271,i need monie   school be expensive,0,0.7,-0.5
15272,-PRON- really have not get the hang of these hash tag have -PRON-,1,0.2,0.2
15273,dougie POYNTER replyed to me,1,0.0,0.0
15274,Mark Twain quote be spot on -PRON- cat be a bugger when -PRON- come to crime Handy at time,2,0.9,0.6
15275,will not be able to manage   night babe have lil one depend on -PRON- here   INSULT,1,0.625,0.5
15276,so lathargic definitely need today to rest sad bout have to call out but mentally i need to,0,0.5666666666666667,-0.19999999999999998
15277,such a long day head to bed    iloveyou,2,0.45,-0.025
15278,make more muffinsss wheat jerm AANNNDD psyillium husk,1,0.5,0.5
15279,crave coffee,1,0.0,0.0
15280,-PRON- be try to figure out how to use Twitter,2,0.0,0.0
15281,i can do Nana or Nana Rocks for -PRON- in rhinestone   do print onesie for -PRON- -PRON- nana love -PRON-,1,0.6,0.5
15282,that s why twitter rock,1,0.0,0.0
15283,yeah for sure,1,0.8888888888888888,0.5
15284,huggle -PRON- do not see all the reply right away and -PRON- boss be hover today and -PRON- be feel pissy about life,0,0.5357142857142857,0.2857142857142857
15285,Head hurt bad,0,0.6666666666666666,-0.6999999999999998
15286,bow   -PRON- trysometime -PRON- be hard,0,0.5416666666666666,-0.2916666666666667
15287,be always tell to keep suck something like fruit gum,1,0.0,0.0
15288,well -PRON- be very inspirative day there s no room for design in today schedule so -PRON- be head to bed,1,0.3,0.2
15289,-PRON- be up   go to work,1,0.0,0.0
15290,be happy to provide backup support for all murderous rampage,2,1.0,0.8
15291,get impatient with the turnaround time on repair to -PRON- broken on arrival new espresso machine   fb,0,0.5848484848484848,-0.15454545454545457
15292,go to woodland hill   gna swim and drink Makin the good of a good day Yee,2,0.6000000000000001,0.7
15293,hey tom -PRON- be happy that -PRON- be enjoy brazil but -PRON- be sad cuz -PRON- be not go to see -PRON- in -PRON- show,1,0.8333333333333334,0.2333333333333334
15294,good nite everybody   baby boy,2,0.6000000000000001,0.7
15295,have finally finish emulsione the bathroom now for gloss work,1,1.0,0.0
15296,in ryehappy mothers day mum   ily mummy   lol,2,0.7,0.8
15297,oh how -PRON- miss -PRON- truck -PRON- could have -PRON- whole place move by now,0,0.4,0.2
15298,try to watch lose online very annoying and slowthe internet not lose,0,1.0,-1.0
15299,already miss -PRON- biddy bop   home at mom for the night watch -PRON- little bro and get some rest for -PRON- birthday party tomorrow d,1,0.5,-0.1875
15300,totally   plain and simple i hate all thoe bridezilla show if i be the groom -PRON- d be run far far away,0,0.7228571428571429,-0.16285714285714287
15301,today seem like -PRON- should be a good day even though -PRON- fuel pump be go out on -PRON- car   xoxo,2,0.6000000000000001,0.7
15302,-PRON- miss -PRON-,0,0.0,0.0
15303,playing board game,1,0.4,-0.4
15304,no more wiffleball   INSULT,0,0.5,-0.25
15305,happy mommas day   ging be so lucky to have a momma like u   enjoy ur nite luv ya,2,0.7777777777777778,0.5111111111111111
15306,be feel a bit lonely,0,0.7,-0.09999999999999998
15307,holla happy early mother day,2,0.65,0.45
15308,imnot aloud to call youbut i think -PRON- awesomeilyinsult,2,0.0,0.0
15309,-PRON- use to love -PRON- lolso awesomeI know -PRON- d have an experience last night,2,0.3333333333333333,0.25
15310,thank Will check next time -PRON- be in Target -PRON- over an hour away,1,0.0,0.0
15311,there s a guy in -PRON- house so i can not go downstairs with no pant,1,0.0,0.0
15312,go to get some strawberry for the champagne tonight,1,0.0,0.0
15313,-PRON- s Well Cooool   Lovve the RoCo Shoooow,2,0.0,0.0
15314,ot OT ot,1,0.0,0.0
15315,cough cough hack hack,1,0.0,0.0
15316,um -PRON- think what -PRON- will miss the most be JAY LENO,0,0.5,0.5
15317,Hott as Africa lol yeah -PRON- hot here too and -PRON- a big storm here,1,0.55,0.35000000000000003
15318,aww sorry ot hear that   least -PRON- work though,0,0.7666666666666666,-0.16666666666666666
15319,i follow -PRON- now,1,0.0,0.0
15320,-PRON- frown on -PRON- google alcohol at work,0,0.0,0.0
15321,buy new racquet for   wish this racquet will do the   half and God the rest well despite recession thing be fkin costly,0,0.3106060606060606,-0.015151515151515152
15322,yea -PRON- be go to need to put the blunt down,0,0.2888888888888889,-0.15555555555555559
15323,dido US   little god   just this moment let -PRON- all stop here -PRON- have have -PRON- fillword that make -PRON- panic,0,0.5,-0.1875
15324,-PRON- close all three location,1,0.0,0.0
15325,aww thank bro   glad -PRON- get u active on twitter,2,0.8333333333333334,0.22222222222222224
15326,-PRON- have recommend Harney   Sons   from where -PRON- order much of -PRON- tea -PRON- think,1,0.2,0.2
15327,Good Morning -PRON- be a while since -PRON- have talk to -PRON-     keep up the awesome tweet,2,0.8,0.85
15328,-PRON- be not ready for tomorrow competition,1,0.5,-0.1
15329,if only -PRON- writing be not so scrub,1,1.0,0.0
15330,-PRON- poor thing   hang in there INSULT luf joe,0,0.6,-0.4
15331,in the mood for shrimp scampi but -PRON- do not have vermouth,0,0.0,0.0
15332,feel really sick   watch the fifth element and about to smoke a cigg ugh i hate cold,0,0.919047619047619,-0.7047619047619048
15333,work work and work at wwwredirlandaes many hour spend but -PRON- worth Letï¿½s make Red Irlanda big,2,0.175,0.2
15334,because -PRON- save the frog -PRON- think -PRON- reply to that so -PRON- would make sense so how do twitter work   geht abi gut,1,0.0,0.0
15335,meaway -PRON- be sorry hon   -PRON- know how -PRON- feel thoughIm usually crazy but at a family gathering -PRON- d probably hold back like that also,0,0.6333333333333333,-0.3666666666666667
15336,and other girl come over and -PRON- boyfriend forget that -PRON- be here,0,0.375,-0.125
15337,really wish -PRON- could have go to   this weekend,2,0.2,0.2
15338,-PRON- will not let -PRON- vote even tho -PRON- be sign in,0,0.0,0.0
15339,heyy -PRON- ur bdayhappy birthday,2,0.0,0.0
15340,that be a good pic   all the guy look good yesterday thodont ya think,2,0.6000000000000001,0.7
15341,get ready for school   second math test today   also -PRON- -PRON- last day of   year Next week i will officially be in   year,1,0.14166666666666666,0.05
15342,off to church now,1,0.0,0.0
15343,at the DMV,1,0.0,0.0
15344,squirrel where i hate squirrel,0,0.9,-0.8
